sentence,predicted_emotion,confidence
This my family came out of nowhere!,surprise,0.9145321249961853
I can't sleep because I'm so scared of the past.,fear,0.9902451038360596
I can't sleep because I'm so scared of this food.,fear,0.9897940158843994
I observed the weather without much reaction.,disgust,0.6544298529624939
my finances left me speechless!,surprise,0.5663047432899475
this moment happened as expected.,surprise,0.5198875069618225
I can't sleep because I'm so scared of this event.,fear,0.9905465841293335
the future took me completely by surprise!,surprise,0.9594297409057617
I feel absolutely delighted by this gift.,joy,0.9831675887107849
this challenge makes my heart flutter!,fear,0.695650041103363
This the past is neither good nor bad.,disgust,0.4486968219280243
I'm completely shocked by this book!,surprise,0.9778844714164734
I'm astonished by this failure!,surprise,0.973642885684967
This this surprise is quite ordinary.,surprise,0.9722661375999451
This this opportunity is completely unacceptable!,anger,0.8244149684906006
I'm shaking with fear because of my finances.,fear,0.9946935772895813
This this conversation brings me so much happiness!,joy,0.9872428178787231
Tears won't stop falling because of this place.,sadness,0.7370864152908325
My anxiety about this gift is overwhelming.,fear,0.9910059571266174
this song is making me feel so lonely.,sadness,0.9817237854003906
Wow! I can't believe this failure happened!,surprise,0.9765415191650391
I can't handle the fear of this place.,fear,0.9863958358764648
I'm grieving over my relationship.,sadness,0.9813242554664612
My soul is filled with love because of this failure.,sadness,0.9787991046905518
this discovery is the love of my life!,joy,0.8093191981315613
I'm thinking about the weather.,neutral,0.7404593229293823
I'm terrified of this situation!,fear,0.9915283918380737
What a wonderful this moment we're experiencing!,joy,0.9196905493736267
My love for this book knows no bounds.,joy,0.9487585425376892
I'm paralyzed with fear about this song.,fear,0.9882474541664124
My love for this song knows no bounds.,joy,0.919506311416626
This this gift has left me heartbroken.,sadness,0.9876276254653931
The thought of this failure fills me with dread.,fear,0.9888527393341064
this situation is just normal.,neutral,0.9101191163063049
I'm so happy about this gift!,joy,0.9680176973342896
My heart aches because of this achievement.,sadness,0.9601455330848694
I can't handle the fear of these changes.,fear,0.980583131313324
I'm in the depths of despair because of these changes.,fear,0.8216634392738342
this realization happened as expected.,surprise,0.6621918678283691
This these changes is completely unacceptable!,anger,0.6247477531433105
I'm shaking with fear because of the past.,fear,0.9940086603164673
This this situation came out of nowhere!,surprise,0.8354500532150269
this food is the love of my life!,joy,0.8081070184707642
this opportunity is making me livid!,anger,0.984745442867279
I'm absolutely furious about this discovery!,anger,0.9816147685050964
this realization is the love of my life!,joy,0.5447617769241333
This this food is completely unacceptable!,disgust,0.6047540903091431
Tears won't stop falling because of this memory.,sadness,0.8077362179756165
my finances is my worst nightmare!,fear,0.8918030261993408
I'm completely shocked by these changes!,surprise,0.9783487915992737
I'm thinking about this movie.,joy,0.6966248750686646
my relationship has me seeing red!,surprise,0.6259028315544128
My soul is filled with love because of these changes.,joy,0.49117231369018555
I feel such deep love for my health.,joy,0.9626171588897705
my finances makes my heart flutter!,fear,0.4581415355205536
I'm flabbergasted by the weather!,surprise,0.8251383304595947
This this decision brings me so much happiness!,joy,0.9851699471473694
My anxiety about the future is overwhelming.,fear,0.9909283518791199
I feel such deep love for this movie.,joy,0.9447725415229797
this gift left me speechless!,surprise,0.7558174729347229
I'm so mad I can't even think straight about this memory!,anger,0.809641420841217
I'm in the depths of despair because of this decision.,fear,0.8829506039619446
this book makes my heart flutter!,surprise,0.4725557267665863
I observed these changes without much reaction.,disgust,0.46887144446372986
I'm completely enamored with my health!,joy,0.8500477075576782
I cherish my relationship more than words can say.,joy,0.8325970768928528
My heart aches because of this realization.,sadness,0.9408273696899414
I'm flabbergasted by this song!,surprise,0.9279127717018127
I'm overwhelmed with sorrow about this situation.,sadness,0.770540714263916
My soul is filled with love because of this song.,joy,0.6730846166610718
I adore this memory with all my heart!,joy,0.9783015251159668
the news makes my heart flutter!,fear,0.5169411897659302
Wow! I can't believe my family happened!,surprise,0.9786747694015503
I observed these changes without much reaction.,disgust,0.46887144446372986
I'm flabbergasted by my relationship!,surprise,0.8840179443359375
this song makes me feel ecstatic!,joy,0.982266366481781
I noticed this event today.,surprise,0.7880958914756775
This my health has left me heartbroken.,sadness,0.9880998134613037
I'm thrilled beyond words about my family!,joy,0.9653069376945496
I never expected this conversation to happen!,surprise,0.9550881385803223
my finances is the love of my life!,joy,0.5890286564826965
I can't stop crying about my relationship.,sadness,0.9623122811317444
Wow! I can't believe this gift happened!,surprise,0.9772507548332214
this event makes me feel ecstatic!,joy,0.9840521812438965
My blood is boiling because of this event!,anger,0.9917824268341064
this moment is making me livid!,anger,0.9849221110343933
My affection for the news grows every day.,joy,0.7408611178398132
This this discovery has me feeling blue.,sadness,0.8850218653678894
I'm indifferent about this opportunity.,disgust,0.5229787826538086
I can't sleep because I'm so scared of this opportunity.,fear,0.9909018874168396
I'm completely shocked by this book!,surprise,0.9778844714164734
This this movie has me feeling blue.,sadness,0.9247809052467346
this song is the love of my life!,joy,0.802924633026123
this situation doesn't affect me much.,neutral,0.8061620593070984
my family doesn't affect me much.,sadness,0.8322721719741821
this surprise left me speechless!,surprise,0.9591885209083557
I'm shaking with fear because of my friends.,fear,0.9949504137039185
this realization makes me feel ecstatic!,joy,0.9849029779434204
I can't stop crying about this challenge.,sadness,0.9188714623451233
This this food scares me to death!,fear,0.9554722905158997
I can't stop crying about this place.,sadness,0.7615103125572205
this opportunity is making me livid!,anger,0.984745442867279
I'm completely shocked by this gift!,surprise,0.9812299013137817
My affection for my family grows every day.,joy,0.8862383961677551
I'm flabbergasted by the past!,surprise,0.9364886283874512
What a wonderful my relationship we're experiencing!,joy,0.938011109828949
I'm indifferent about this achievement.,disgust,0.675133228302002
I feel such deep love for this surprise.,surprise,0.5570670962333679
this food is making me feel so lonely.,sadness,0.9759101867675781
the past is making me feel so lonely.,sadness,0.9809163212776184
I'm thinking about this song.,joy,0.6051627993583679
I'm boiling with rage because of this place.,anger,0.9900970458984375
the news is the love of my life!,joy,0.7100035548210144
this event is just normal.,neutral,0.901007890701294
I'm flabbergasted by the future!,surprise,0.9257551431655884
My jaw dropped when I saw this discovery!,surprise,0.9102246165275574
My heart aches because of this book.,sadness,0.9601933360099792
the weather is just normal.,neutral,0.7960291504859924
My affection for the past grows every day.,joy,0.37176820635795593
How dare they this food!,anger,0.973212718963623
this discovery took me completely by surprise!,surprise,0.9606321454048157
This this decision has left me heartbroken.,sadness,0.9874188303947449
I can't sleep because I'm so scared of this event.,fear,0.9905465841293335
This is the best day ever because of my health!,joy,0.9368817806243896
the news is my worst nightmare!,fear,0.7261701226234436
the news took me completely by surprise!,surprise,0.9577000737190247
the news is just normal.,neutral,0.7002689242362976
I'm indifferent about this discovery.,disgust,0.6768708229064941
this situation happened as expected.,neutral,0.6912931203842163
My affection for the past grows every day.,joy,0.37176820635795593
My anxiety about this challenge is overwhelming.,fear,0.9912340044975281
my health left me speechless!,fear,0.5383487343788147
My heart is full of joy because of the past.,joy,0.979706883430481
I can't sleep because I'm so scared of this place.,fear,0.9891799688339233
I'm thinking about my job.,fear,0.8220397233963013
