text,emotion,confidence_score
I'm boiling with rage because of this decision.,anger,0.9924847483634949
My blood is boiling because of my job!,anger,0.9931911826133728
I'm absolutely furious about this song!,anger,0.9822485446929932
This my family makes me so angry I could scream!,anger,0.9846274256706238
How dare they my relationship!,anger,0.9876982569694519
This my finances makes me so angry I could scream!,anger,0.9855244755744934
This my friends makes me so angry I could scream!,anger,0.982488751411438
I'm absolutely furious about this song!,anger,0.9822485446929932
I'm boiling with rage because of this challenge.,anger,0.9921779036521912
my job is making me livid!,anger,0.9903648495674133
This this challenge is completely unacceptable!,anger,0.7536249160766602
This this moment makes me so angry I could scream!,anger,0.9865210056304932
I'm completely enamored with my job!,anger,0.5744044780731201
this failure is the love of my life!,anger,0.48823365569114685
This my finances is completely unacceptable!,anger,0.7863985300064087
This my finances makes me so angry I could scream!,anger,0.9855244755744934
I'm so mad I can't even think straight about this food!,anger,0.8274351358413696
How dare they this opportunity!,anger,0.9862416982650757
I'm enraged by this gift!,anger,0.9855076670646667
My blood is boiling because of this food!,anger,0.9885900616645813
My blood is boiling because of the future!,anger,0.9924644231796265
this opportunity is making me livid!,anger,0.984745442867279
This this memory makes me so angry I could scream!,anger,0.986786425113678
My blood is boiling because of the past!,anger,0.9914724826812744
This my relationship makes me so angry I could scream!,anger,0.9863550066947937
This this memory is completely unacceptable!,anger,0.5535905361175537
I'm absolutely furious about this realization!,anger,0.9826743006706238
this song is making me livid!,anger,0.9827297925949097
This this gift is completely unacceptable!,anger,0.6913625001907349
I'm enraged by this discovery!,anger,0.9873379468917847
I'm absolutely furious about this failure!,anger,0.9836376905441284
This this decision is completely unacceptable!,anger,0.7777758240699768
I'm enraged by this surprise!,anger,0.9645009636878967
I'm completely enamored with my job!,anger,0.5744044780731201
This this decision is completely unacceptable!,anger,0.7777758240699768
I'm absolutely furious about my finances!,anger,0.9838736653327942
How dare they this moment!,anger,0.9851682186126709
This the past is completely unacceptable!,anger,0.6360154151916504
I'm so mad I can't even think straight about the news!,anger,0.8252471685409546
I'm boiling with rage because of this movie.,anger,0.9888380765914917
I'm enraged by my health!,anger,0.9873894453048706
My blood is boiling because of this challenge!,anger,0.9929531216621399
I'm head over heels for my health!,anger,0.4113066792488098
My blood is boiling because of this book!,anger,0.9920627474784851
This this realization is completely unacceptable!,anger,0.7109254002571106
I'm absolutely furious about this surprise!,anger,0.9252762198448181
My blood is boiling because of this decision!,anger,0.9927829504013062
I'm absolutely furious about this opportunity!,anger,0.9832760095596313
I'm absolutely furious about this realization!,anger,0.9826743006706238
My blood is boiling because of this food!,anger,0.9885900616645813
I'm boiling with rage because of my finances.,anger,0.9924296736717224
I'm so mad I can't even think straight about my job!,anger,0.8553547859191895
How dare they this moment!,anger,0.9851682186126709
I'm absolutely furious about the past!,anger,0.9818686842918396
I'm absolutely furious about this place!,anger,0.9822925925254822
I'm boiling with rage because of the weather.,anger,0.991852343082428
This this discovery is completely unacceptable!,anger,0.5693399906158447
I'm so mad I can't even think straight about the past!,anger,0.839447557926178
This my finances is completely unacceptable!,anger,0.7863985300064087
This this event is completely unacceptable!,anger,0.6170119643211365
this situation is making me livid!,anger,0.9843228459358215
My blood is boiling because of this book!,anger,0.9920627474784851
I'm absolutely furious about this food!,anger,0.9816229343414307
I'm head over heels for the future!,anger,0.4142318665981293
This this challenge makes me so angry I could scream!,anger,0.9879662394523621
My blood is boiling because of this book!,anger,0.9920627474784851
My blood is boiling because of my relationship!,anger,0.99257892370224
I'm enraged by the weather!,anger,0.9857550859451294
I'm so mad I can't even think straight about this realization!,anger,0.8459915518760681
My blood is boiling because of my friends!,anger,0.9923834204673767
I'm enraged by the weather!,anger,0.9857550859451294
My blood is boiling because of this challenge!,anger,0.9929531216621399
I'm completely enamored with my job!,anger,0.5744044780731201
I'm absolutely furious about this decision!,anger,0.9822579026222229
my finances is making me livid!,anger,0.9811216592788696
my health is making me livid!,anger,0.9809519648551941
This this gift is completely unacceptable!,anger,0.6913625001907349
I'm boiling with rage because of this gift.,anger,0.991507887840271
This this song is completely unacceptable!,anger,0.497340589761734
I'm absolutely furious about this discovery!,anger,0.9816147685050964
this surprise is making me livid!,anger,0.8815586566925049
This this surprise makes me so angry I could scream!,anger,0.6412873864173889
This my relationship makes me so angry I could scream!,anger,0.9863550066947937
This this situation makes me so angry I could scream!,anger,0.9869810938835144
How dare they this conversation!,anger,0.984288215637207
This this decision makes me so angry I could scream!,anger,0.987135112285614
this conversation is making me livid!,anger,0.9821640253067017
I'm enraged by this song!,anger,0.9860650300979614
I'm absolutely furious about this conversation!,anger,0.9832575917243958
How dare they this food!,anger,0.973212718963623
This this opportunity is completely unacceptable!,anger,0.8244149684906006
this song is making me livid!,anger,0.9827297925949097
I'm completely enamored with this failure!,anger,0.7088040113449097
I'm so mad I can't even think straight about the news!,anger,0.8252471685409546
I'm boiling with rage because of my health.,anger,0.9928218722343445
I'm boiling with rage because of this moment.,anger,0.991878867149353
My blood is boiling because of my finances!,anger,0.9927318692207336
How dare they this movie!,anger,0.9762152433395386
I'm absolutely furious about my job!,anger,0.9846396446228027
My blood is boiling because of the weather!,anger,0.9925798773765564
I'm enraged by this book!,anger,0.986189067363739
I'm absolutely furious about this decision!,anger,0.9822579026222229
I'm absolutely furious about this surprise!,anger,0.9252762198448181
How dare they my relationship!,anger,0.9876982569694519
this failure is the love of my life!,anger,0.48823365569114685
I'm absolutely furious about my relationship!,anger,0.9852026104927063
My blood is boiling because of the future!,anger,0.9924644231796265
I'm enraged by this moment!,anger,0.9852484464645386
I'm absolutely furious about these changes!,anger,0.983661949634552
I'm so mad I can't even think straight about this moment!,anger,0.841686487197876
this failure has me seeing red!,anger,0.5433030128479004
I'm so mad I can't even think straight about this opportunity!,anger,0.8609535694122314
this moment is making me livid!,anger,0.9849221110343933
the future is making me livid!,anger,0.9862896800041199
This this book is completely unacceptable!,anger,0.5147020816802979
How dare they these changes!,anger,0.9822028875350952
my finances is making me livid!,anger,0.9811216592788696
I'm so mad I can't even think straight about this situation!,anger,0.8512074947357178
I'm so mad I can't even think straight about my family!,anger,0.8659309148788452
I'm enraged by my health!,anger,0.9873894453048706
I'm absolutely furious about my health!,anger,0.9844179153442383
This the past makes me so angry I could scream!,anger,0.9855420589447021
